,subject,list,trial_type,position,item,sona_id
40,55885869fdf99b4020ba0b64,1,study,41,oyster,55885869fdf99b4020ba0b64
41,55885869fdf99b4020ba0b64,1,study,42,city,55885869fdf99b4020ba0b64
42,55885869fdf99b4020ba0b64,1,study,43,pencil,55885869fdf99b4020ba0b64
43,55885869fdf99b4020ba0b64,1,study,44,horse,55885869fdf99b4020ba0b64
44,55885869fdf99b4020ba0b64,1,study,45,reef,55885869fdf99b4020ba0b64
45,55885869fdf99b4020ba0b64,1,study,46,penny,55885869fdf99b4020ba0b64
46,55885869fdf99b4020ba0b64,1,study,47,cheetah,55885869fdf99b4020ba0b64
47,55885869fdf99b4020ba0b64,1,study,48,nose,55885869fdf99b4020ba0b64
48,55885869fdf99b4020ba0b64,1,study,49,moth,55885869fdf99b4020ba0b64
49,55885869fdf99b4020ba0b64,1,study,50,pole,55885869fdf99b4020ba0b64
50,55885869fdf99b4020ba0b64,1,study,51,mussel,55885869fdf99b4020ba0b64
51,55885869fdf99b4020ba0b64,1,study,52,lemon,55885869fdf99b4020ba0b64
52,55885869fdf99b4020ba0b64,1,study,53,book,55885869fdf99b4020ba0b64
53,55885869fdf99b4020ba0b64,1,study,54,cheek,55885869fdf99b4020ba0b64
54,55885869fdf99b4020ba0b64,1,study,55,world,55885869fdf99b4020ba0b64
55,55885869fdf99b4020ba0b64,1,study,56,library,55885869fdf99b4020ba0b64
56,55885869fdf99b4020ba0b64,1,recall,1,flea,55885869fdf99b4020ba0b64
57,55885869fdf99b4020ba0b64,1,recall,2,fork,55885869fdf99b4020ba0b64
58,55885869fdf99b4020ba0b64,1,recall,3,rhino,55885869fdf99b4020ba0b64
59,55885869fdf99b4020ba0b64,1,recall,4,horse,55885869fdf99b4020ba0b64
60,55885869fdf99b4020ba0b64,2,study,1,goat,55885869fdf99b4020ba0b64
61,55885869fdf99b4020ba0b64,2,study,2,aspen,55885869fdf99b4020ba0b64
62,55885869fdf99b4020ba0b64,2,study,3,pelican,55885869fdf99b4020ba0b64
63,55885869fdf99b4020ba0b64,2,study,4,toilet,55885869fdf99b4020ba0b64
64,55885869fdf99b4020ba0b64,2,study,5,salmon,55885869fdf99b4020ba0b64
65,55885869fdf99b4020ba0b64,2,study,6,glasses,55885869fdf99b4020ba0b64
66,55885869fdf99b4020ba0b64,2,study,7,hornet,55885869fdf99b4020ba0b64
67,55885869fdf99b4020ba0b64,2,study,8,store,55885869fdf99b4020ba0b64
68,55885869fdf99b4020ba0b64,2,study,9,belt,55885869fdf99b4020ba0b64
69,55885869fdf99b4020ba0b64,2,study,10,house,55885869fdf99b4020ba0b64
70,55885869fdf99b4020ba0b64,2,study,11,wasp,55885869fdf99b4020ba0b64
71,55885869fdf99b4020ba0b64,2,study,12,snake,55885869fdf99b4020ba0b64
72,55885869fdf99b4020ba0b64,2,study,13,sword,55885869fdf99b4020ba0b64
73,55885869fdf99b4020ba0b64,2,study,14,escalator,55885869fdf99b4020ba0b64
74,55885869fdf99b4020ba0b64,2,study,15,peach,55885869fdf99b4020ba0b64
75,55885869fdf99b4020ba0b64,2,study,16,pepper,55885869fdf99b4020ba0b64
76,55885869fdf99b4020ba0b64,2,study,17,room,55885869fdf99b4020ba0b64
77,55885869fdf99b4020ba0b64,2,study,18,hill,55885869fdf99b4020ba0b64
78,55885869fdf99b4020ba0b64,2,study,19,sandal,55885869fdf99b4020ba0b64
79,55885869fdf99b4020ba0b64,2,study,20,ladder,55885869fdf99b4020ba0b64
80,55885869fdf99b4020ba0b64,2,study,21,seal,55885869fdf99b4020ba0b64
81,55885869fdf99b4020ba0b64,2,study,22,napkin,55885869fdf99b4020ba0b64
82,55885869fdf99b4020ba0b64,2,study,23,cookie,55885869fdf99b4020ba0b64
83,55885869fdf99b4020ba0b64,2,study,24,sun,55885869fdf99b4020ba0b64
84,55885869fdf99b4020ba0b64,2,study,25,nickel,55885869fdf99b4020ba0b64
85,55885869fdf99b4020ba0b64,2,study,26,snail,55885869fdf99b4020ba0b64
86,55885869fdf99b4020ba0b64,2,study,27,heart,55885869fdf99b4020ba0b64
87,55885869fdf99b4020ba0b64,2,study,28,headphones,55885869fdf99b4020ba0b64
88,55885869fdf99b4020ba0b64,2,study,29,building,55885869fdf99b4020ba0b64
89,55885869fdf99b4020ba0b64,2,study,30,thumb,55885869fdf99b4020ba0b64
90,55885869fdf99b4020ba0b64,2,study,31,hen,55885869fdf99b4020ba0b64
91,55885869fdf99b4020ba0b64,2,study,32,cave,55885869fdf99b4020ba0b64
92,55885869fdf99b4020ba0b64,2,study,33,seed,55885869fdf99b4020ba0b64
93,55885869fdf99b4020ba0b64,2,study,34,badge,55885869fdf99b4020ba0b64
94,55885869fdf99b4020ba0b64,2,study,35,watch,55885869fdf99b4020ba0b64
95,55885869fdf99b4020ba0b64,2,study,36,panda,55885869fdf99b4020ba0b64
96,55885869fdf99b4020ba0b64,2,study,37,penguin,55885869fdf99b4020ba0b64
97,55885869fdf99b4020ba0b64,2,study,38,asparagus,55885869fdf99b4020ba0b64
98,55885869fdf99b4020ba0b64,2,study,39,desert,55885869fdf99b4020ba0b64
99,55885869fdf99b4020ba0b64,2,study,40,beet,55885869fdf99b4020ba0b64
100,55885869fdf99b4020ba0b64,2,study,41,redwood,55885869fdf99b4020ba0b64
101,55885869fdf99b4020ba0b64,2,study,42,crow,55885869fdf99b4020ba0b64
102,55885869fdf99b4020ba0b64,2,study,43,duck,55885869fdf99b4020ba0b64
103,55885869fdf99b4020ba0b64,2,study,44,card,55885869fdf99b4020ba0b64
104,55885869fdf99b4020ba0b64,2,study,45,slipper,55885869fdf99b4020ba0b64
105,55885869fdf99b4020ba0b64,2,study,46,labrador,55885869fdf99b4020ba0b64
106,55885869fdf99b4020ba0b64,2,study,47,buffalo,55885869fdf99b4020ba0b64
107,55885869fdf99b4020ba0b64,2,study,48,bath,55885869fdf99b4020ba0b64
108,55885869fdf99b4020ba0b64,2,study,49,hammer,55885869fdf99b4020ba0b64
109,55885869fdf99b4020ba0b64,2,study,50,gate,55885869fdf99b4020ba0b64
110,55885869fdf99b4020ba0b64,2,study,51,leaf,55885869fdf99b4020ba0b64
111,55885869fdf99b4020ba0b64,2,study,52,tile,55885869fdf99b4020ba0b64
112,55885869fdf99b4020ba0b64,2,study,53,brush,55885869fdf99b4020ba0b64
113,55885869fdf99b4020ba0b64,2,study,54,sleigh,55885869fdf99b4020ba0b64
114,55885869fdf99b4020ba0b64,2,study,55,camel,55885869fdf99b4020ba0b64
115,55885869fdf99b4020ba0b64,2,study,56,albatross,55885869fdf99b4020ba0b64
116,55885869fdf99b4020ba0b64,2,recall,1,belt,55885869fdf99b4020ba0b64
117,55885869fdf99b4020ba0b64,3,study,1,shovel,55885869fdf99b4020ba0b64
118,55885869fdf99b4020ba0b64,3,study,2,cucumber,55885869fdf99b4020ba0b64
119,55885869fdf99b4020ba0b64,3,study,3,ticket,55885869fdf99b4020ba0b64
120,55885869fdf99b4020ba0b64,3,study,4,ark,55885869fdf99b4020ba0b64
121,55885869fdf99b4020ba0b64,3,study,5,puppy,55885869fdf99b4020ba0b64
122,55885869fdf99b4020ba0b64,3,study,6,beach,55885869fdf99b4020ba0b64
123,55885869fdf99b4020ba0b64,3,study,7,lamb,55885869fdf99b4020ba0b64
124,55885869fdf99b4020ba0b64,3,study,8,screw,55885869fdf99b4020ba0b64
125,55885869fdf99b4020ba0b64,3,study,9,peanut,55885869fdf99b4020ba0b64
126,55885869fdf99b4020ba0b64,3,study,10,mouse,55885869fdf99b4020ba0b64
127,55885869fdf99b4020ba0b64,3,study,11,tank,55885869fdf99b4020ba0b64
128,55885869fdf99b4020ba0b64,3,study,12,moon,55885869fdf99b4020ba0b64
129,55885869fdf99b4020ba0b64,3,study,13,tree,55885869fdf99b4020ba0b64
130,55885869fdf99b4020ba0b64,3,study,14,pinecone,55885869fdf99b4020ba0b64
131,55885869fdf99b4020ba0b64,3,study,15,radish,55885869fdf99b4020ba0b64
132,55885869fdf99b4020ba0b64,3,study,16,fig,55885869fdf99b4020ba0b64
133,55885869fdf99b4020ba0b64,3,study,17,rabbit,55885869fdf99b4020ba0b64
134,55885869fdf99b4020ba0b64,3,study,18,cage,55885869fdf99b4020ba0b64
135,55885869fdf99b4020ba0b64,3,study,19,oak,55885869fdf99b4020ba0b64
136,55885869fdf99b4020ba0b64,3,study,20,butterfly,55885869fdf99b4020ba0b64
137,55885869fdf99b4020ba0b64,3,study,21,door,55885869fdf99b4020ba0b64
138,55885869fdf99b4020ba0b64,3,study,22,easel,55885869fdf99b4020ba0b64
139,55885869fdf99b4020ba0b64,3,study,23,jar,55885869fdf99b4020ba0b64
140,55885869fdf99b4020ba0b64,3,study,24,office,55885869fdf99b4020ba0b64
141,55885869fdf99b4020ba0b64,3,study,25,tape,55885869fdf99b4020ba0b64
142,55885869fdf99b4020ba0b64,3,study,26,flute,55885869fdf99b4020ba0b64
143,55885869fdf99b4020ba0b64,3,study,27,star,55885869fdf99b4020ba0b64
144,55885869fdf99b4020ba0b64,3,study,28,bean,55885869fdf99b4020ba0b64
145,55885869fdf99b4020ba0b64,3,study,29,wand,55885869fdf99b4020ba0b64
146,55885869fdf99b4020ba0b64,3,study,30,ferry,55885869fdf99b4020ba0b64
147,55885869fdf99b4020ba0b64,3,study,31,boulder,55885869fdf99b4020ba0b64
148,55885869fdf99b4020ba0b64,3,study,32,cherry,55885869fdf99b4020ba0b64
149,55885869fdf99b4020ba0b64,3,study,33,tiger,55885869fdf99b4020ba0b64
150,55885869fdf99b4020ba0b64,3,study,34,throne,55885869fdf99b4020ba0b64
151,55885869fdf99b4020ba0b64,3,study,35,rug,55885869fdf99b4020ba0b64
152,55885869fdf99b4020ba0b64,3,study,36,ocean,55885869fdf99b4020ba0b64
153,55885869fdf99b4020ba0b64,3,study,37,gazelle,55885869fdf99b4020ba0b64
154,55885869fdf99b4020ba0b64,3,study,38,taco,55885869fdf99b4020ba0b64
155,55885869fdf99b4020ba0b64,3,study,39,vulture,55885869fdf99b4020ba0b64
156,55885869fdf99b4020ba0b64,3,study,40,oasis,55885869fdf99b4020ba0b64
157,55885869fdf99b4020ba0b64,3,study,41,rat,55885869fdf99b4020ba0b64
158,55885869fdf99b4020ba0b64,3,study,42,can,55885869fdf99b4020ba0b64
159,55885869fdf99b4020ba0b64,3,study,43,pigeon,55885869fdf99b4020ba0b64
160,55885869fdf99b4020ba0b64,3,study,44,fly,55885869fdf99b4020ba0b64
161,55885869fdf99b4020ba0b64,3,study,45,river,55885869fdf99b4020ba0b64
162,55885869fdf99b4020ba0b64,3,study,46,father,55885869fdf99b4020ba0b64
163,55885869fdf99b4020ba0b64,3,study,47,marker,55885869fdf99b4020ba0b64
164,55885869fdf99b4020ba0b64,3,study,48,muffin,55885869fdf99b4020ba0b64
165,55885869fdf99b4020ba0b64,3,study,49,dock,55885869fdf99b4020ba0b64
166,55885869fdf99b4020ba0b64,3,study,50,glacier,55885869fdf99b4020ba0b64
167,55885869fdf99b4020ba0b64,3,study,51,bank,55885869fdf99b4020ba0b64
168,55885869fdf99b4020ba0b64,3,study,52,alligator,55885869fdf99b4020ba0b64
169,55885869fdf99b4020ba0b64,3,study,53,shrimp,55885869fdf99b4020ba0b64
170,55885869fdf99b4020ba0b64,3,study,54,goose,55885869fdf99b4020ba0b64
171,55885869fdf99b4020ba0b64,3,study,55,cigarette,55885869fdf99b4020ba0b64
172,55885869fdf99b4020ba0b64,3,study,56,carrot,55885869fdf99b4020ba0b64
173,55885869fdf99b4020ba0b64,3,recall,1,alligator,55885869fdf99b4020ba0b64
174,55885869fdf99b4020ba0b64,3,recall,2,toilet,55885869fdf99b4020ba0b64
175,55885869fdf99b4020ba0b64,3,recall,3,mouse,55885869fdf99b4020ba0b64
176,55885869fdf99b4020ba0b64,3,recall,4,toast,55885869fdf99b4020ba0b64
177,55885869fdf99b4020ba0b64,3,recall,5,flute,55885869fdf99b4020ba0b64
178,55885869fdf99b4020ba0b64,3,recall,6,tape,55885869fdf99b4020ba0b64
179,55885869fdf99b4020ba0b64,3,recall,7,dock,55885869fdf99b4020ba0b64
180,55885869fdf99b4020ba0b64,3,recall,8,glacier,55885869fdf99b4020ba0b64
181,55885869fdf99b4020ba0b64,3,recall,9,card,55885869fdf99b4020ba0b64
182,55885869fdf99b4020ba0b64,4,study,1,cog,55885869fdf99b4020ba0b64
183,55885869fdf99b4020ba0b64,4,study,2,key,55885869fdf99b4020ba0b64
184,55885869fdf99b4020ba0b64,4,study,3,tulip,55885869fdf99b4020ba0b64
185,55885869fdf99b4020ba0b64,4,study,4,mother,55885869fdf99b4020ba0b64
186,55885869fdf99b4020ba0b64,4,study,5,shark,55885869fdf99b4020ba0b64
187,55885869fdf99b4020ba0b64,4,study,6,stove,55885869fdf99b4020ba0b64
188,55885869fdf99b4020ba0b64,4,study,7,notebook,55885869fdf99b4020ba0b64
189,55885869fdf99b4020ba0b64,4,study,8,leopard,55885869fdf99b4020ba0b64
190,55885869fdf99b4020ba0b64,4,study,9,volcano,55885869fdf99b4020ba0b64
191,55885869fdf99b4020ba0b64,4,study,10,bear,55885869fdf99b4020ba0b64
192,55885869fdf99b4020ba0b64,4,study,11,match,55885869fdf99b4020ba0b64
193,55885869fdf99b4020ba0b64,4,study,12,bench,55885869fdf99b4020ba0b64
194,55885869fdf99b4020ba0b64,4,study,13,ostrich,55885869fdf99b4020ba0b64
195,55885869fdf99b4020ba0b64,4,study,14,lime,55885869fdf99b4020ba0b64
196,55885869fdf99b4020ba0b64,4,study,15,deer,55885869fdf99b4020ba0b64
197,55885869fdf99b4020ba0b64,4,study,16,eagle,55885869fdf99b4020ba0b64
198,55885869fdf99b4020ba0b64,4,study,17,swamp,55885869fdf99b4020ba0b64
199,55885869fdf99b4020ba0b64,4,study,18,faucet,55885869fdf99b4020ba0b64
200,55885869fdf99b4020ba0b64,4,study,19,mitten,55885869fdf99b4020ba0b64
201,55885869fdf99b4020ba0b64,4,study,20,pretzel,55885869fdf99b4020ba0b64
202,55885869fdf99b4020ba0b64,4,study,21,bison,55885869fdf99b4020ba0b64
203,55885869fdf99b4020ba0b64,4,study,22,tooth,55885869fdf99b4020ba0b64
204,55885869fdf99b4020ba0b64,4,study,23,gerbil,55885869fdf99b4020ba0b64
205,55885869fdf99b4020ba0b64,4,study,24,safe,55885869fdf99b4020ba0b64
206,55885869fdf99b4020ba0b64,4,study,25,string,55885869fdf99b4020ba0b64
207,55885869fdf99b4020ba0b64,4,study,26,straw,55885869fdf99b4020ba0b64
208,55885869fdf99b4020ba0b64,4,study,27,shell,55885869fdf99b4020ba0b64
209,55885869fdf99b4020ba0b64,4,study,28,seat,55885869fdf99b4020ba0b64
210,55885869fdf99b4020ba0b64,4,study,29,orchid,55885869fdf99b4020ba0b64
211,55885869fdf99b4020ba0b64,4,study,30,jail,55885869fdf99b4020ba0b64
212,55885869fdf99b4020ba0b64,4,study,31,mushroom,55885869fdf99b4020ba0b64
213,55885869fdf99b4020ba0b64,4,study,32,piano,55885869fdf99b4020ba0b64
214,55885869fdf99b4020ba0b64,4,study,33,zebra,55885869fdf99b4020ba0b64
215,55885869fdf99b4020ba0b64,4,study,34,land,55885869fdf99b4020ba0b64
216,55885869fdf99b4020ba0b64,4,study,35,floss,55885869fdf99b4020ba0b64
217,55885869fdf99b4020ba0b64,4,study,36,zoo,55885869fdf99b4020ba0b64
218,55885869fdf99b4020ba0b64,4,study,37,toast,55885869fdf99b4020ba0b64
219,55885869fdf99b4020ba0b64,4,study,38,blackberry,55885869fdf99b4020ba0b64
220,55885869fdf99b4020ba0b64,4,study,39,bracelet,55885869fdf99b4020ba0b64
221,55885869fdf99b4020ba0b64,4,study,40,tray,55885869fdf99b4020ba0b64
222,55885869fdf99b4020ba0b64,4,study,41,sage,55885869fdf99b4020ba0b64
223,55885869fdf99b4020ba0b64,4,study,42,grape,55885869fdf99b4020ba0b64
224,55885869fdf99b4020ba0b64,4,study,43,spatula,55885869fdf99b4020ba0b64
225,55885869fdf99b4020ba0b64,4,study,44,phone,55885869fdf99b4020ba0b64
226,55885869fdf99b4020ba0b64,4,study,45,beak,55885869fdf99b4020ba0b64
227,55885869fdf99b4020ba0b64,4,study,46,hawk,55885869fdf99b4020ba0b64
228,55885869fdf99b4020ba0b64,4,study,47,sheep,55885869fdf99b4020ba0b64
229,55885869fdf99b4020ba0b64,4,study,48,shed,55885869fdf99b4020ba0b64
230,55885869fdf99b4020ba0b64,4,study,49,castle,55885869fdf99b4020ba0b64
231,55885869fdf99b4020ba0b64,4,study,50,bus,55885869fdf99b4020ba0b64
232,55885869fdf99b4020ba0b64,4,study,51,bowtie,55885869fdf99b4020ba0b64
233,55885869fdf99b4020ba0b64,4,study,52,toenail,55885869fdf99b4020ba0b64
234,55885869fdf99b4020ba0b64,4,study,53,sauna,55885869fdf99b4020ba0b64
235,55885869fdf99b4020ba0b64,4,study,54,bush,55885869fdf99b4020ba0b64
236,55885869fdf99b4020ba0b64,4,study,55,ship,55885869fdf99b4020ba0b64
237,55885869fdf99b4020ba0b64,4,study,56,staple,55885869fdf99b4020ba0b64
238,55885869fdf99b4020ba0b64,4,recall,1,eagle,55885869fdf99b4020ba0b64
239,55885869fdf99b4020ba0b64,4,recall,2,safe,55885869fdf99b4020ba0b64
240,55885869fdf99b4020ba0b64,4,recall,3,floss,55885869fdf99b4020ba0b64
241,55885869fdf99b4020ba0b64,4,recall,4,lime,55885869fdf99b4020ba0b64
242,55885869fdf99b4020ba0b64,4,recall,5,bench,55885869fdf99b4020ba0b64
243,55885869fdf99b4020ba0b64,4,recall,6,floss,55885869fdf99b4020ba0b64
244,55885869fdf99b4020ba0b64,4,recall,7,sage,55885869fdf99b4020ba0b64
245,55885869fdf99b4020ba0b64,4,recall,8,mitten,55885869fdf99b4020ba0b64
0,55914b15fdf99b1e5e44e714,1,study,1,human,55914b15fdf99b1e5e44e714
1,55914b15fdf99b1e5e44e714,1,study,2,coin,55914b15fdf99b1e5e44e714
2,55914b15fdf99b1e5e44e714,1,study,3,tomato,55914b15fdf99b1e5e44e714
3,55914b15fdf99b1e5e44e714,1,study,4,walnut,55914b15fdf99b1e5e44e714
4,55914b15fdf99b1e5e44e714,1,study,5,bull,55914b15fdf99b1e5e44e714
5,55914b15fdf99b1e5e44e714,1,study,6,elephant,55914b15fdf99b1e5e44e714
6,55914b15fdf99b1e5e44e714,1,study,7,orca,55914b15fdf99b1e5e44e714
7,55914b15fdf99b1e5e44e714,1,study,8,pub,55914b15fdf99b1e5e44e714
8,55914b15fdf99b1e5e44e714,1,study,9,bell,55914b15fdf99b1e5e44e714
9,55914b15fdf99b1e5e44e714,1,study,10,mother,55914b15fdf99b1e5e44e714
10,55914b15fdf99b1e5e44e714,1,study,11,dolphin,55914b15fdf99b1e5e44e714
11,55914b15fdf99b1e5e44e714,1,study,12,doll,55914b15fdf99b1e5e44e714
12,55914b15fdf99b1e5e44e714,1,study,13,ring,55914b15fdf99b1e5e44e714
13,55914b15fdf99b1e5e44e714,1,study,14,pen,55914b15fdf99b1e5e44e714
14,55914b15fdf99b1e5e44e714,1,study,15,slug,55914b15fdf99b1e5e44e714
15,55914b15fdf99b1e5e44e714,1,study,16,prune,55914b15fdf99b1e5e44e714
16,55914b15fdf99b1e5e44e714,1,study,17,bath,55914b15fdf99b1e5e44e714
17,55914b15fdf99b1e5e44e714,1,study,18,sandal,55914b15fdf99b1e5e44e714
18,55914b15fdf99b1e5e44e714,1,study,19,seed,55914b15fdf99b1e5e44e714
19,55914b15fdf99b1e5e44e714,1,study,20,stool,55914b15fdf99b1e5e44e714
20,55914b15fdf99b1e5e44e714,1,study,21,woman,55914b15fdf99b1e5e44e714
21,55914b15fdf99b1e5e44e714,1,study,22,belt,55914b15fdf99b1e5e44e714
22,55914b15fdf99b1e5e44e714,1,study,23,book,55914b15fdf99b1e5e44e714
23,55914b15fdf99b1e5e44e714,1,study,24,flute,55914b15fdf99b1e5e44e714
24,55914b15fdf99b1e5e44e714,1,study,25,shrimp,55914b15fdf99b1e5e44e714
25,55914b15fdf99b1e5e44e714,1,study,26,beet,55914b15fdf99b1e5e44e714
26,55914b15fdf99b1e5e44e714,1,study,27,rug,55914b15fdf99b1e5e44e714
27,55914b15fdf99b1e5e44e714,1,study,28,wand,55914b15fdf99b1e5e44e714
28,55914b15fdf99b1e5e44e714,1,study,29,dollar,55914b15fdf99b1e5e44e714
29,55914b15fdf99b1e5e44e714,1,study,30,cherry,55914b15fdf99b1e5e44e714
30,55914b15fdf99b1e5e44e714,1,study,31,sage,55914b15fdf99b1e5e44e714
31,55914b15fdf99b1e5e44e714,1,study,32,tie,55914b15fdf99b1e5e44e714
32,55914b15fdf99b1e5e44e714,1,study,33,waterfall,55914b15fdf99b1e5e44e714
33,55914b15fdf99b1e5e44e714,1,study,34,bluejay,55914b15fdf99b1e5e44e714
34,55914b15fdf99b1e5e44e714,1,study,35,bed,55914b15fdf99b1e5e44e714
35,55914b15fdf99b1e5e44e714,1,study,36,trout,55914b15fdf99b1e5e44e714
36,55914b15fdf99b1e5e44e714,1,study,37,asparagus,55914b15fdf99b1e5e44e714
37,55914b15fdf99b1e5e44e714,1,study,38,pier,55914b15fdf99b1e5e44e714
38,55914b15fdf99b1e5e44e714,1,study,39,door,55914b15fdf99b1e5e44e714
39,55914b15fdf99b1e5e44e714,1,study,40,rabbit,55914b15fdf99b1e5e44e714
40,55914b15fdf99b1e5e44e714,1,study,41,zoo,55914b15fdf99b1e5e44e714
41,55914b15fdf99b1e5e44e714,1,study,42,cup,55914b15fdf99b1e5e44e714
42,55914b15fdf99b1e5e44e714,1,study,43,cookie,55914b15fdf99b1e5e44e714
43,55914b15fdf99b1e5e44e714,1,study,44,sheep,55914b15fdf99b1e5e44e714
44,55914b15fdf99b1e5e44e714,1,study,45,acorn,55914b15fdf99b1e5e44e714
45,55914b15fdf99b1e5e44e714,1,study,46,turkey,55914b15fdf99b1e5e44e714
46,55914b15fdf99b1e5e44e714,1,study,47,kangaroo,55914b15fdf99b1e5e44e714
47,55914b15fdf99b1e5e44e714,1,study,48,fridge,55914b15fdf99b1e5e44e714
48,55914b15fdf99b1e5e44e714,1,study,49,fox,55914b15fdf99b1e5e44e714
49,55914b15fdf99b1e5e44e714,1,study,50,city,55914b15fdf99b1e5e44e714
50,55914b15fdf99b1e5e44e714,1,study,51,cave,55914b15fdf99b1e5e44e714
51,55914b15fdf99b1e5e44e714,1,study,52,sink,55914b15fdf99b1e5e44e714
52,55914b15fdf99b1e5e44e714,1,study,53,bike,55914b15fdf99b1e5e44e714
53,55914b15fdf99b1e5e44e714,1,study,54,shovel,55914b15fdf99b1e5e44e714
54,55914b15fdf99b1e5e44e714,1,study,55,skunk,55914b15fdf99b1e5e44e714
55,55914b15fdf99b1e5e44e714,1,study,56,oar,55914b15fdf99b1e5e44e714
56,55914b15fdf99b1e5e44e714,1,recall,1,coin,55914b15fdf99b1e5e44e714
57,55914b15fdf99b1e5e44e714,1,recall,2,fox,55914b15fdf99b1e5e44e714
58,55914b15fdf99b1e5e44e714,1,recall,3,waterfall,55914b15fdf99b1e5e44e714
59,55914b15fdf99b1e5e44e714,1,recall,4,acorn,55914b15fdf99b1e5e44e714
60,55914b15fdf99b1e5e44e714,1,recall,5,asparagus,55914b15fdf99b1e5e44e714
61,55914b15fdf99b1e5e44e714,1,recall,6,elephant,55914b15fdf99b1e5e44e714
62,55914b15fdf99b1e5e44e714,1,recall,7,sink,55914b15fdf99b1e5e44e714
63,55914b15fdf99b1e5e44e714,1,recall,8,cup,55914b15fdf99b1e5e44e714
64,55914b15fdf99b1e5e44e714,1,recall,9,coin,55914b15fdf99b1e5e44e714
65,55914b15fdf99b1e5e44e714,1,recall,10,fox,55914b15fdf99b1e5e44e714
66,55914b15fdf99b1e5e44e714,1,recall,11,acorn,55914b15fdf99b1e5e44e714
67,55914b15fdf99b1e5e44e714,1,recall,12,pier,55914b15fdf99b1e5e44e714
68,55914b15fdf99b1e5e44e714,1,recall,13,ring,55914b15fdf99b1e5e44e714
69,55914b15fdf99b1e5e44e714,1,recall,14,bell,55914b15fdf99b1e5e44e714
70,55914b15fdf99b1e5e44e714,1,recall,15,,55914b15fdf99b1e5e44e714
71,55914b15fdf99b1e5e44e714,2,study,1,pig,55914b15fdf99b1e5e44e714
72,55914b15fdf99b1e5e44e714,2,study,2,cashew,55914b15fdf99b1e5e44e714
73,55914b15fdf99b1e5e44e714,2,study,3,piano,55914b15fdf99b1e5e44e714
74,55914b15fdf99b1e5e44e714,2,study,4,mite,55914b15fdf99b1e5e44e714
75,55914b15fdf99b1e5e44e714,2,study,5,lion,55914b15fdf99b1e5e44e714
76,55914b15fdf99b1e5e44e714,2,study,6,moon,55914b15fdf99b1e5e44e714
77,55914b15fdf99b1e5e44e714,2,study,7,ticket,55914b15fdf99b1e5e44e714
78,55914b15fdf99b1e5e44e714,2,study,8,oasis,55914b15fdf99b1e5e44e714
79,55914b15fdf99b1e5e44e714,2,study,9,hotdog,55914b15fdf99b1e5e44e714
80,55914b15fdf99b1e5e44e714,2,study,10,jukebox,55914b15fdf99b1e5e44e714
81,55914b15fdf99b1e5e44e714,2,study,11,fern,55914b15fdf99b1e5e44e714
82,55914b15fdf99b1e5e44e714,2,study,12,hound,55914b15fdf99b1e5e44e714
83,55914b15fdf99b1e5e44e714,2,study,13,bear,55914b15fdf99b1e5e44e714
84,55914b15fdf99b1e5e44e714,2,study,14,sticker,55914b15fdf99b1e5e44e714
85,55914b15fdf99b1e5e44e714,2,study,15,vulture,55914b15fdf99b1e5e44e714
86,55914b15fdf99b1e5e44e714,2,study,16,crab,55914b15fdf99b1e5e44e714
87,55914b15fdf99b1e5e44e714,2,study,17,lily,55914b15fdf99b1e5e44e714
88,55914b15fdf99b1e5e44e714,2,study,18,hat,55914b15fdf99b1e5e44e714
89,55914b15fdf99b1e5e44e714,2,study,19,sheet,55914b15fdf99b1e5e44e714
90,55914b15fdf99b1e5e44e714,2,study,20,tank,55914b15fdf99b1e5e44e714
91,55914b15fdf99b1e5e44e714,2,study,21,moose,55914b15fdf99b1e5e44e714
92,55914b15fdf99b1e5e44e714,2,study,22,redwood,55914b15fdf99b1e5e44e714
93,55914b15fdf99b1e5e44e714,2,study,23,stove,55914b15fdf99b1e5e44e714
94,55914b15fdf99b1e5e44e714,2,study,24,quarter,55914b15fdf99b1e5e44e714
95,55914b15fdf99b1e5e44e714,2,study,25,seat,55914b15fdf99b1e5e44e714
96,55914b15fdf99b1e5e44e714,2,study,26,pear,55914b15fdf99b1e5e44e714
97,55914b15fdf99b1e5e44e714,2,study,27,cliff,55914b15fdf99b1e5e44e714
98,55914b15fdf99b1e5e44e714,2,study,28,spear,55914b15fdf99b1e5e44e714
